,CÓDIGO,REGIÃO,SEXO,PAGAMENTO,TOTAL (R$)
4449,5830,SULDESTE,MASCULINO,CRÉDITO,249.26000000000002
4450,4847,SUL,MASCULINO,CRÉDITO,6295.360000000001
4451,2885,SULDESTE,MASCULINO,CRÉDITO,5880.27
4452,1387,SULDESTE,MASCULINO,DÉBITO,9564.58
4453,8241,SULDESTE,FEMININO,CRÉDITO,4651.4800000000005
4454,3362,SULDESTE,MASCULINO,CRÉDITO,6799.03
4455,6070,SULDESTE,FEMININO,CRÉDITO,10205.24
4456,7807,SULDESTE,MASCULINO,DÉBITO,4224.03
4457,2999,SUL,MASCULINO,DÉBITO,3020.9900000000002
4458,9862,SUL,MASCULINO,CRÉDITO,398.61
4459,7294,SULDESTE,MASCULINO,DÉBITO,2634.7400000000002
4460,6099,SULDESTE,MASCULINO,DÉBITO,3118.84
4461,2531,SUL,FEMININO,CRÉDITO,1972.45
4462,2848,SULDESTE,FEMININO,CRÉDITO,1066.05
4463,2048,SUL,FEMININO,CRÉDITO,1661.39
4464,6584,SULDESTE,MASCULINO,DÉBITO,1294.71
4465,7155,SULDESTE,MASCULINO,CRÉDITO,3028.2000000000003
4466,1547,SULDESTE,FEMININO,CRÉDITO,1986.8700000000001
4467,6061,SULDESTE,MASCULINO,CRÉDITO,10002.33
4468,8579,SULDESTE,MASCULINO,CRÉDITO,9443.04
4469,1071,SULDESTE,MASCULINO,DÉBITO,6896.88
4470,7405,SULDESTE,MASCULINO,CRÉDITO,8598.44
4471,7463,SULDESTE,MASCULINO,CRÉDITO,5616.59
4472,7248,CENTRO-OESTE,MASCULINO,CRÉDITO,8794.14
4473,6108,SULDESTE,MASCULINO,DÉBITO,9406.99
4474,8179,SULDESTE,MASCULINO,CRÉDITO,6489.0
4475,4096,CENTRO-OESTE,MASCULINO,CRÉDITO,2022.92
4476,1969,SULDESTE,MASCULINO,DÉBITO,2354.58
4477,5747,CENTRO-OESTE,FEMININO,CRÉDITO,10135.2
4478,6622,SUL,FEMININO,DÉBITO,8513.98
4479,6618,SULDESTE,MASCULINO,CRÉDITO,3279.52
4480,1741,SULDESTE,MASCULINO,CRÉDITO,6211.93
4481,6138,SULDESTE,MASCULINO,DÉBITO,4319.82
4482,7582,SULDESTE,MASCULINO,CRÉDITO,9538.83
4483,7517,SUL,FEMININO,CRÉDITO,8404.800000000001
4484,1787,SULDESTE,MASCULINO,DÉBITO,7493.25
4485,3980,SULDESTE,MASCULINO,CRÉDITO,7426.3
4486,1700,SULDESTE,MASCULINO,CRÉDITO,1020.73
4487,9948,SULDESTE,MASCULINO,CRÉDITO,8061.81
4488,7602,SULDESTE,MASCULINO,CRÉDITO,2739.8
4489,7488,SULDESTE,MASCULINO,CRÉDITO,6679.55
4490,9320,SULDESTE,MASCULINO,CRÉDITO,551.0500000000001
4491,5376,SUL,MASCULINO,CRÉDITO,2380.33
4492,5181,SULDESTE,FEMININO,CRÉDITO,4335.27
4493,3569,SULDESTE,MASCULINO,DÉBITO,10127.99
4494,5991,SULDESTE,MASCULINO,CRÉDITO,432.6
4495,5439,CENTRO-OESTE,MASCULINO,CRÉDITO,3645.17
4496,3307,SULDESTE,MASCULINO,CRÉDITO,9935.380000000001
4497,6861,SULDESTE,FEMININO,DÉBITO,4361.02
4498,2818,SUL,MASCULINO,CRÉDITO,5497.110000000001
4499,3873,NORDESTE,MASCULINO,CRÉDITO,7131.72
4500,1398,SULDESTE,FEMININO,CRÉDITO,3459.77
4501,6962,SUL,MASCULINO,CRÉDITO,9775.73
4502,4333,SULDESTE,MASCULINO,DÉBITO,10216.57
4503,4723,SUL,MASCULINO,CRÉDITO,9374.03
4504,1792,SULDESTE,MASCULINO,CRÉDITO,5388.96
4505,5940,SULDESTE,FEMININO,CRÉDITO,5475.4800000000005
4506,9376,SULDESTE,MASCULINO,CRÉDITO,5730.92
4507,1815,NORTE,MASCULINO,DÉBITO,1856.06
4508,2864,SULDESTE,MASCULINO,CRÉDITO,2925.2000000000003
4509,6808,SULDESTE,MASCULINO,DÉBITO,8498.53
4510,7230,SULDESTE,MASCULINO,CRÉDITO,7527.24
4511,8836,SULDESTE,MASCULINO,DÉBITO,1411.1000000000001
4512,6702,SULDESTE,FEMININO,DÉBITO,8425.4
4513,3634,SULDESTE,MASCULINO,CRÉDITO,3684.31
4514,2747,SULDESTE,FEMININO,DÉBITO,691.13
4515,2405,SULDESTE,FEMININO,CRÉDITO,9308.11
4516,5655,SULDESTE,MASCULINO,CRÉDITO,3170.34
4517,1736,SULDESTE,MASCULINO,CRÉDITO,91.67
4518,3051,SULDESTE,FEMININO,CRÉDITO,8024.7300000000005
4519,9257,SULDESTE,MASCULINO,CRÉDITO,2342.2200000000003
4520,6975,SUL,MASCULINO,DÉBITO,4395.01
4521,3187,SULDESTE,MASCULINO,CRÉDITO,5200.47
4522,2712,SULDESTE,MASCULINO,CRÉDITO,1989.96
4523,8856,SULDESTE,MASCULINO,DÉBITO,9253.52
4524,5604,CENTRO-OESTE,MASCULINO,CRÉDITO,2600.75
4525,2096,SULDESTE,FEMININO,CRÉDITO,8711.74
4526,1391,SULDESTE,MASCULINO,CRÉDITO,4825.55
4527,1284,SULDESTE,FEMININO,DÉBITO,1325.6100000000001
4528,8608,SUL,MASCULINO,CRÉDITO,1685.0800000000002
4529,1048,NORDESTE,MASCULINO,CRÉDITO,5532.13
4530,9392,SUL,MASCULINO,DÉBITO,2808.81
4531,7245,SUL,MASCULINO,CRÉDITO,8626.25
4532,7776,SULDESTE,MASCULINO,CRÉDITO,7611.7
4533,6234,SULDESTE,FEMININO,CRÉDITO,5713.41
4534,2005,SUL,FEMININO,CRÉDITO,7399.52
4535,6806,SULDESTE,MASCULINO,CRÉDITO,6884.52
4536,8818,SULDESTE,MASCULINO,DÉBITO,4651.4800000000005
4537,2440,SULDESTE,MASCULINO,CRÉDITO,1683.02
4538,3577,SUL,MASCULINO,CRÉDITO,7265.62
4539,3932,SULDESTE,MASCULINO,CRÉDITO,8148.33
4540,1311,SULDESTE,MASCULINO,DÉBITO,9843.710000000001
4541,2323,CENTRO-OESTE,MASCULINO,CRÉDITO,4385.74
4542,2061,SULDESTE,MASCULINO,DÉBITO,4123.09
4543,7441,SUL,MASCULINO,CRÉDITO,7528.27
4544,7444,SULDESTE,MASCULINO,CRÉDITO,9150.52
4545,6281,SUL,MASCULINO,CRÉDITO,2536.89
4546,9557,SULDESTE,MASCULINO,CRÉDITO,399.64
4547,8450,SULDESTE,MASCULINO,CRÉDITO,4019.06
4548,5643,SULDESTE,MASCULINO,CRÉDITO,8209.1
4549,7457,SULDESTE,MASCULINO,CRÉDITO,1883.8700000000001
4550,9270,SULDESTE,MASCULINO,CRÉDITO,810.61
4551,5591,SULDESTE,MASCULINO,CRÉDITO,5228.28
4552,9744,SULDESTE,MASCULINO,CRÉDITO,7528.27
4553,4401,SULDESTE,MASCULINO,CRÉDITO,7208.97
4554,3177,SULDESTE,FEMININO,DÉBITO,7189.400000000001
4555,6781,SULDESTE,MASCULINO,CRÉDITO,2797.48
4556,7649,SULDESTE,FEMININO,DÉBITO,6007.99
4557,2200,SUL,MASCULINO,CRÉDITO,8195.710000000001
4558,9931,SUL,MASCULINO,CRÉDITO,2483.33
4559,8394,SULDESTE,MASCULINO,CRÉDITO,7195.58
4560,3170,SULDESTE,MASCULINO,CRÉDITO,9893.15
4561,8741,SUL,MASCULINO,CRÉDITO,7912.46
4562,6818,NORDESTE,MASCULINO,DÉBITO,4791.56
4563,2654,SULDESTE,MASCULINO,CRÉDITO,4565.99
4564,3021,SUL,MASCULINO,DÉBITO,8949.67
4565,8543,SULDESTE,FEMININO,CRÉDITO,250.29000000000002
4566,6265,SULDESTE,MASCULINO,DÉBITO,6911.3
4567,9434,SULDESTE,MASCULINO,CRÉDITO,8125.67
4568,3419,SULDESTE,FEMININO,CRÉDITO,2212.44
4569,8709,SULDESTE,MASCULINO,DÉBITO,5524.92
4570,6462,SULDESTE,FEMININO,CRÉDITO,9282.36
4571,3220,SUL,MASCULINO,CRÉDITO,8080.35
4572,8777,SULDESTE,FEMININO,CRÉDITO,6574.49
4573,7242,SULDESTE,FEMININO,CRÉDITO,5969.88
4574,3292,CENTRO-OESTE,MASCULINO,CRÉDITO,7756.93
4575,4161,SULDESTE,MASCULINO,DÉBITO,6772.25
4576,7590,SULDESTE,MASCULINO,CRÉDITO,8396.56
4577,3020,SUL,MASCULINO,DÉBITO,191.58
4578,3887,SULDESTE,MASCULINO,CRÉDITO,707.61
4579,8651,SUL,FEMININO,DÉBITO,9781.91
4580,4340,SUL,MASCULINO,CRÉDITO,6119.2300000000005
4581,9661,SULDESTE,MASCULINO,CRÉDITO,1954.94
4582,8924,SULDESTE,MASCULINO,CRÉDITO,8134.9400000000005
4583,8066,SUL,MASCULINO,CRÉDITO,9290.6
4584,3778,SUL,MASCULINO,CRÉDITO,1913.74
4585,7572,SULDESTE,MASCULINO,CRÉDITO,4985.2
4586,2209,SULDESTE,FEMININO,CRÉDITO,9753.07
4587,1772,SUL,MASCULINO,CRÉDITO,9872.550000000001
4588,4243,SULDESTE,MASCULINO,CRÉDITO,9498.66
4589,8851,SULDESTE,MASCULINO,CRÉDITO,9213.35
4590,3498,SULDESTE,MASCULINO,DÉBITO,5712.38
4591,9135,CENTRO-OESTE,MASCULINO,DÉBITO,5209.74
4592,3928,SULDESTE,MASCULINO,CRÉDITO,8738.52
4593,4526,SUL,FEMININO,CRÉDITO,9790.15
4594,4842,SUL,FEMININO,DÉBITO,2942.71
4595,6719,SULDESTE,MASCULINO,DÉBITO,9272.06
4596,2623,SULDESTE,MASCULINO,DÉBITO,7898.04
4597,6884,NORTE,MASCULINO,CRÉDITO,6250.04
4598,2541,SULDESTE,MASCULINO,CRÉDITO,1130.94
4599,9474,SULDESTE,MASCULINO,CRÉDITO,5495.05
4600,8389,SUL,MASCULINO,CRÉDITO,6002.84
4601,3169,SULDESTE,MASCULINO,CRÉDITO,5993.57
4602,3531,SUL,MASCULINO,CRÉDITO,8890.960000000001
4603,1416,SULDESTE,MASCULINO,CRÉDITO,2856.19
4604,2562,SULDESTE,MASCULINO,CRÉDITO,7824.91
4605,2649,SULDESTE,MASCULINO,CRÉDITO,9427.59
4606,2060,SUL,MASCULINO,CRÉDITO,6255.1900000000005
4607,5229,SUL,MASCULINO,CRÉDITO,138.02
4608,3258,SULDESTE,MASCULINO,CRÉDITO,9996.15
4609,3586,CENTRO-OESTE,MASCULINO,CRÉDITO,945.5400000000001
4610,8199,SULDESTE,MASCULINO,DÉBITO,1774.69
4611,5863,SULDESTE,MASCULINO,DÉBITO,9231.89
4612,4813,SULDESTE,FEMININO,CRÉDITO,305.91
4613,9362,SULDESTE,MASCULINO,CRÉDITO,2400.93
4614,3736,SULDESTE,FEMININO,CRÉDITO,5498.14
4615,7144,SUL,FEMININO,CRÉDITO,1420.3700000000001
4616,7894,SULDESTE,FEMININO,DÉBITO,9866.37
4617,6282,SULDESTE,MASCULINO,DÉBITO,9695.39
4618,4483,SULDESTE,MASCULINO,CRÉDITO,5908.08
4619,7115,SULDESTE,MASCULINO,CRÉDITO,4130.3
4620,9079,SULDESTE,FEMININO,CRÉDITO,561.35
4621,8905,SULDESTE,MASCULINO,DÉBITO,6330.38
4622,6387,SULDESTE,MASCULINO,CRÉDITO,1784.99
4623,4207,CENTRO-OESTE,MASCULINO,DÉBITO,1847.82
4624,7409,SULDESTE,MASCULINO,CRÉDITO,6599.21
4625,2214,SUL,MASCULINO,DÉBITO,6999.88
4626,3864,SULDESTE,FEMININO,DÉBITO,3149.7400000000002
4627,3082,SULDESTE,MASCULINO,CRÉDITO,2223.77
4628,7975,SUL,FEMININO,CRÉDITO,9862.25
4629,8955,SUL,MASCULINO,CRÉDITO,6074.9400000000005
4630,9191,CENTRO-OESTE,MASCULINO,CRÉDITO,3403.12
4631,3058,SULDESTE,MASCULINO,CRÉDITO,8817.83
4632,6372,SULDESTE,MASCULINO,DÉBITO,1454.3600000000001
4633,5858,SULDESTE,FEMININO,CRÉDITO,5847.31
4634,1723,SULDESTE,MASCULINO,DÉBITO,7561.2300000000005
4635,2814,CENTRO-OESTE,FEMININO,CRÉDITO,4255.96
4636,5530,SUL,MASCULINO,CRÉDITO,1465.69
4637,1439,NORDESTE,MASCULINO,CRÉDITO,8906.41
4638,9493,SUL,MASCULINO,CRÉDITO,3282.61
4639,5713,CENTRO-OESTE,FEMININO,CRÉDITO,3980.9500000000003
4640,1501,CENTRO-OESTE,MASCULINO,CRÉDITO,4374.41
4641,9540,SULDESTE,MASCULINO,CRÉDITO,2203.17
4642,9652,SULDESTE,FEMININO,CRÉDITO,6985.46
4643,1626,CENTRO-OESTE,MASCULINO,CRÉDITO,5643.37
4644,1775,SULDESTE,MASCULINO,DÉBITO,1248.3600000000001
4645,7400,SULDESTE,FEMININO,CRÉDITO,6009.02
4646,8259,SULDESTE,MASCULINO,CRÉDITO,5044.9400000000005
4647,3703,SULDESTE,FEMININO,CRÉDITO,1138.15
4648,9127,SULDESTE,MASCULINO,DÉBITO,10157.86
4649,8725,SULDESTE,FEMININO,CRÉDITO,439.81
4650,5420,SULDESTE,MASCULINO,CRÉDITO,3807.9100000000003
4651,6170,SULDESTE,MASCULINO,CRÉDITO,1478.05
4652,7142,NORDESTE,FEMININO,CRÉDITO,1541.91
4653,5927,SULDESTE,MASCULINO,CRÉDITO,8592.26
4654,2371,SULDESTE,FEMININO,CRÉDITO,9010.44
4655,9685,SUL,MASCULINO,DÉBITO,10146.53
4656,5332,SULDESTE,FEMININO,CRÉDITO,5060.39
4657,3509,SULDESTE,FEMININO,DÉBITO,6559.04
4658,3185,SUL,MASCULINO,CRÉDITO,8231.76
4659,4886,SULDESTE,MASCULINO,CRÉDITO,4606.16
4660,1518,CENTRO-OESTE,FEMININO,CRÉDITO,5238.58
4661,1740,SULDESTE,MASCULINO,DÉBITO,8035.030000000001
4662,3830,SULDESTE,MASCULINO,CRÉDITO,6577.58
4663,4570,SULDESTE,MASCULINO,CRÉDITO,935.24
4664,3682,SULDESTE,MASCULINO,CRÉDITO,2206.26
4665,7341,SULDESTE,MASCULINO,CRÉDITO,3425.78
4666,3656,SULDESTE,MASCULINO,CRÉDITO,8531.49
4667,4725,SULDESTE,MASCULINO,DÉBITO,6106.87
4668,8244,SUL,MASCULINO,CRÉDITO,2043.52
4669,5336,SUL,MASCULINO,DÉBITO,8793.11
4670,9867,SULDESTE,MASCULINO,DÉBITO,6650.71
4671,6961,SULDESTE,FEMININO,DÉBITO,431.57
4672,6848,SULDESTE,MASCULINO,DÉBITO,1918.89
4673,1596,SULDESTE,MASCULINO,CRÉDITO,1461.57
4674,7703,SULDESTE,FEMININO,CRÉDITO,6500.33
4675,1478,SULDESTE,MASCULINO,CRÉDITO,7251.2
4676,6744,SULDESTE,MASCULINO,CRÉDITO,5432.22
4677,6476,SULDESTE,MASCULINO,CRÉDITO,10263.95
4678,8165,SULDESTE,FEMININO,CRÉDITO,6226.35
4679,2257,SULDESTE,FEMININO,CRÉDITO,5555.82
4680,5802,SULDESTE,MASCULINO,CRÉDITO,2911.81
4681,8899,SULDESTE,MASCULINO,CRÉDITO,511.91
4682,6454,SUL,MASCULINO,CRÉDITO,582.98
4683,2699,SULDESTE,MASCULINO,CRÉDITO,2847.9500000000003
4684,5628,SUL,MASCULINO,DÉBITO,1220.55
4685,2804,SULDESTE,FEMININO,CRÉDITO,9895.210000000001
4686,5570,SULDESTE,MASCULINO,CRÉDITO,9648.01
4687,3480,SULDESTE,FEMININO,CRÉDITO,9769.550000000001
4688,8786,SULDESTE,MASCULINO,CRÉDITO,9638.74
4689,2780,SULDESTE,MASCULINO,CRÉDITO,1827.22
4690,1064,SUL,MASCULINO,CRÉDITO,5638.22
4691,8320,CENTRO-OESTE,MASCULINO,CRÉDITO,3576.1600000000003
4692,9289,SULDESTE,MASCULINO,CRÉDITO,9670.67
4693,2538,SUL,MASCULINO,CRÉDITO,2340.16
4694,4870,CENTRO-OESTE,MASCULINO,CRÉDITO,5888.51
4695,9437,SULDESTE,MASCULINO,CRÉDITO,3935.63
4696,8071,SUL,FEMININO,DÉBITO,2109.44
4697,6441,SULDESTE,MASCULINO,CRÉDITO,7673.5
4698,4386,SULDESTE,FEMININO,CRÉDITO,9375.06
4699,7480,NORDESTE,MASCULINO,DÉBITO,8820.92
4700,6064,SULDESTE,FEMININO,CRÉDITO,529.42
4701,6314,SUL,MASCULINO,CRÉDITO,9672.73
4702,4157,SULDESTE,MASCULINO,DÉBITO,5278.75
4703,6213,SULDESTE,FEMININO,CRÉDITO,7758.99
4704,8788,SUL,MASCULINO,CRÉDITO,4843.06
4705,2183,SULDESTE,FEMININO,CRÉDITO,9109.32
4706,4397,SULDESTE,MASCULINO,CRÉDITO,2401.96
4707,2529,NORDESTE,MASCULINO,CRÉDITO,2140.34
4708,3576,SULDESTE,MASCULINO,CRÉDITO,1294.71
4709,2703,SULDESTE,MASCULINO,CRÉDITO,4507.28
4710,2583,SULDESTE,FEMININO,DÉBITO,5789.63
4711,2404,SULDESTE,FEMININO,DÉBITO,409.94
4712,7040,SULDESTE,MASCULINO,DÉBITO,261.62
4713,3768,SUL,FEMININO,CRÉDITO,4820.400000000001
4714,2851,SULDESTE,MASCULINO,CRÉDITO,696.28
4715,2023,SULDESTE,MASCULINO,DÉBITO,2859.28
4716,8609,SULDESTE,MASCULINO,CRÉDITO,9462.61
4717,3580,SULDESTE,MASCULINO,CRÉDITO,7186.31
4718,8455,SULDESTE,MASCULINO,DÉBITO,4434.150000000001
4719,4627,SULDESTE,FEMININO,CRÉDITO,1533.67
4720,1321,SUL,FEMININO,CRÉDITO,10021.9
4721,2089,SULDESTE,MASCULINO,CRÉDITO,424.36
4722,9833,SULDESTE,MASCULINO,DÉBITO,4071.59
4723,2185,NORDESTE,MASCULINO,CRÉDITO,3679.1600000000003
4724,4552,SULDESTE,MASCULINO,DÉBITO,5792.72
4725,1944,SUL,MASCULINO,CRÉDITO,845.63
4726,7207,SULDESTE,MASCULINO,DÉBITO,9316.35
4727,8655,SULDESTE,MASCULINO,CRÉDITO,1229.82
4728,2763,SULDESTE,MASCULINO,CRÉDITO,5600.110000000001
4729,6788,SULDESTE,FEMININO,CRÉDITO,8953.79
4730,1519,SUL,MASCULINO,CRÉDITO,164.8
4731,2445,SULDESTE,FEMININO,DÉBITO,4931.64
4732,1102,NORDESTE,MASCULINO,CRÉDITO,2992.15
4733,2124,SULDESTE,MASCULINO,DÉBITO,2330.89
4734,7677,SULDESTE,MASCULINO,CRÉDITO,381.1
4735,7789,SULDESTE,MASCULINO,DÉBITO,2622.38
4736,3559,SULDESTE,MASCULINO,CRÉDITO,503.67
4737,3503,SULDESTE,MASCULINO,CRÉDITO,9191.72
4738,1827,SULDESTE,MASCULINO,CRÉDITO,7402.610000000001
4739,9380,SULDESTE,MASCULINO,DÉBITO,4577.32
4740,4965,SULDESTE,MASCULINO,DÉBITO,3543.2000000000003
4741,2439,SUL,MASCULINO,CRÉDITO,4764.78
4742,6284,SUL,FEMININO,CRÉDITO,8128.76
4743,2711,SULDESTE,FEMININO,DÉBITO,7644.66
4744,4455,SUL,MASCULINO,CRÉDITO,2924.17
4745,4828,SULDESTE,FEMININO,CRÉDITO,4762.72
4746,6652,SULDESTE,MASCULINO,CRÉDITO,6039.92
4747,8083,SULDESTE,MASCULINO,DÉBITO,1954.94
4748,4543,SULDESTE,MASCULINO,DÉBITO,9041.34
4749,8555,SUL,FEMININO,DÉBITO,6313.900000000001
4750,1580,NORTE,MASCULINO,CRÉDITO,5889.54
4751,3669,SULDESTE,MASCULINO,DÉBITO,5576.42
4752,8458,SUL,FEMININO,CRÉDITO,5560.97
4753,8636,SUL,MASCULINO,DÉBITO,9753.07
4754,3881,SUL,MASCULINO,CRÉDITO,948.63
4755,8936,SUL,MASCULINO,CRÉDITO,3937.69
4756,8309,NORDESTE,MASCULINO,DÉBITO,6618.78
4757,3151,SULDESTE,FEMININO,CRÉDITO,9298.84
4758,6760,SULDESTE,MASCULINO,CRÉDITO,6662.04
4759,8212,SUL,MASCULINO,CRÉDITO,1189.65
4760,1437,SULDESTE,FEMININO,CRÉDITO,9002.2
4761,9797,SULDESTE,FEMININO,CRÉDITO,1833.4
4762,4667,SUL,FEMININO,DÉBITO,678.77
4763,3078,SULDESTE,MASCULINO,CRÉDITO,659.2
4764,5693,SULDESTE,MASCULINO,CRÉDITO,2855.16
4765,2069,NORDESTE,MASCULINO,CRÉDITO,9073.27
4766,9911,SULDESTE,MASCULINO,CRÉDITO,1621.22
4767,6161,SULDESTE,MASCULINO,CRÉDITO,3981.98
4768,6755,SUL,FEMININO,CRÉDITO,7375.83
4769,5049,SULDESTE,MASCULINO,CRÉDITO,3710.06
4770,5760,SULDESTE,FEMININO,CRÉDITO,489.25
4771,6463,SULDESTE,MASCULINO,CRÉDITO,7397.46
4772,6513,SULDESTE,MASCULINO,CRÉDITO,245.14000000000001
4773,4755,SUL,MASCULINO,DÉBITO,5456.9400000000005
4774,1375,SUL,MASCULINO,CRÉDITO,5033.610000000001
4775,2159,SULDESTE,MASCULINO,DÉBITO,8897.14
4776,1933,SULDESTE,MASCULINO,CRÉDITO,6290.21
4777,8476,SULDESTE,MASCULINO,DÉBITO,3465.9500000000003
4778,1293,SUL,MASCULINO,CRÉDITO,3169.31
4779,8267,SULDESTE,MASCULINO,DÉBITO,9179.36
4780,1951,SULDESTE,MASCULINO,CRÉDITO,4389.86
4781,3259,SULDESTE,MASCULINO,DÉBITO,9835.47
4782,3595,SULDESTE,MASCULINO,CRÉDITO,7075.070000000001
4783,1943,NORTE,FEMININO,CRÉDITO,1840.6100000000001
4784,1916,SULDESTE,MASCULINO,CRÉDITO,611.82
4785,2436,NORTE,MASCULINO,CRÉDITO,2093.9900000000002
4786,5288,SULDESTE,FEMININO,CRÉDITO,6741.35
4787,3575,SULDESTE,MASCULINO,CRÉDITO,6616.72
4788,8428,SULDESTE,FEMININO,DÉBITO,9835.47
4789,9424,SUL,MASCULINO,CRÉDITO,356.38
4790,3813,SULDESTE,MASCULINO,DÉBITO,6393.21
4791,8345,SUL,MASCULINO,CRÉDITO,1614.01
4792,2455,SUL,MASCULINO,DÉBITO,584.01
4793,3822,SUL,MASCULINO,DÉBITO,9575.91
4794,7117,NORDESTE,MASCULINO,CRÉDITO,1115.49
4795,2829,SULDESTE,MASCULINO,DÉBITO,4404.28
4796,8062,SULDESTE,MASCULINO,DÉBITO,3470.07
4797,1171,SULDESTE,MASCULINO,CRÉDITO,6128.5
4798,8919,SULDESTE,MASCULINO,CRÉDITO,7603.46
4799,1459,SUL,MASCULINO,CRÉDITO,6269.610000000001
4800,6195,SULDESTE,MASCULINO,CRÉDITO,5565.09
4801,2525,SULDESTE,MASCULINO,CRÉDITO,4713.28
4802,9508,SUL,FEMININO,DÉBITO,8252.36
4803,8886,NORDESTE,MASCULINO,DÉBITO,5910.14
4804,3283,SULDESTE,MASCULINO,DÉBITO,2483.33
4805,8895,SULDESTE,MASCULINO,DÉBITO,1141.24
4806,9355,SULDESTE,MASCULINO,DÉBITO,103.0
4807,5446,SULDESTE,FEMININO,CRÉDITO,2436.98
4808,1878,SULDESTE,MASCULINO,DÉBITO,1082.53
4809,9754,SULDESTE,FEMININO,CRÉDITO,2733.62
4810,4445,SUL,MASCULINO,CRÉDITO,1431.7
4811,6984,SULDESTE,FEMININO,CRÉDITO,865.2
4812,7957,SULDESTE,FEMININO,CRÉDITO,1296.77
4813,7313,SUL,FEMININO,DÉBITO,9472.91
4814,5150,SULDESTE,MASCULINO,CRÉDITO,1004.25
4815,6944,SULDESTE,MASCULINO,CRÉDITO,7998.9800000000005
4816,1514,SULDESTE,MASCULINO,CRÉDITO,9300.9
4817,1551,SULDESTE,FEMININO,CRÉDITO,4814.22
4818,6142,SULDESTE,MASCULINO,CRÉDITO,3910.9100000000003
4819,5801,SULDESTE,FEMININO,CRÉDITO,7259.4400000000005
4820,5083,SULDESTE,MASCULINO,CRÉDITO,260.59000000000003
4821,1730,SULDESTE,MASCULINO,CRÉDITO,7388.1900000000005
4822,2308,SULDESTE,MASCULINO,DÉBITO,1331.79
4823,3971,SULDESTE,MASCULINO,DÉBITO,10103.27
4824,1493,SULDESTE,MASCULINO,CRÉDITO,4662.81
4825,3237,SUL,MASCULINO,CRÉDITO,8762.210000000001
4826,7806,SULDESTE,MASCULINO,CRÉDITO,1392.56
4827,1834,SULDESTE,MASCULINO,CRÉDITO,5565.09
4828,7290,SUL,MASCULINO,DÉBITO,229.69
4829,5328,SUL,MASCULINO,CRÉDITO,1625.3400000000001
4830,4833,SULDESTE,MASCULINO,CRÉDITO,5103.650000000001
4831,4678,SULDESTE,FEMININO,CRÉDITO,4997.56
4832,8361,SULDESTE,MASCULINO,CRÉDITO,9633.59
4833,2425,SULDESTE,MASCULINO,CRÉDITO,7797.1
4834,5495,SULDESTE,MASCULINO,CRÉDITO,1345.18
4835,1885,SULDESTE,MASCULINO,DÉBITO,6169.7
4836,9964,NORDESTE,FEMININO,CRÉDITO,7968.08
4837,9352,SULDESTE,MASCULINO,CRÉDITO,7283.13
4838,1154,SULDESTE,MASCULINO,CRÉDITO,656.11
4839,9477,SULDESTE,FEMININO,DÉBITO,969.23
4840,2110,SUL,MASCULINO,CRÉDITO,4705.04
4841,9960,SUL,MASCULINO,CRÉDITO,2439.04
4842,3722,SULDESTE,FEMININO,CRÉDITO,439.81
4843,1310,CENTRO-OESTE,FEMININO,CRÉDITO,7041.08
4844,6957,SULDESTE,MASCULINO,CRÉDITO,2946.83
4845,3019,SULDESTE,MASCULINO,CRÉDITO,8671.57
4846,7123,SULDESTE,MASCULINO,CRÉDITO,1983.78
4847,9149,SULDESTE,MASCULINO,DÉBITO,2107.38
4848,5861,SULDESTE,FEMININO,CRÉDITO,1352.39
4849,5791,SULDESTE,MASCULINO,CRÉDITO,6821.6900000000005
4850,2549,SULDESTE,MASCULINO,CRÉDITO,7135.84
4851,7104,SULDESTE,FEMININO,CRÉDITO,9587.24
4852,1104,SULDESTE,MASCULINO,CRÉDITO,2678.0
4853,3432,SULDESTE,FEMININO,CRÉDITO,8476.9
4854,5249,SULDESTE,MASCULINO,CRÉDITO,6100.6900000000005
4855,1509,SULDESTE,MASCULINO,CRÉDITO,10029.11
4856,8847,SULDESTE,MASCULINO,CRÉDITO,1879.75
4857,7635,SULDESTE,MASCULINO,CRÉDITO,680.83
4858,6266,SULDESTE,FEMININO,CRÉDITO,1970.39
4859,7368,SULDESTE,MASCULINO,DÉBITO,144.20000000000002
4860,9263,SULDESTE,FEMININO,CRÉDITO,8608.74
4861,8840,SULDESTE,MASCULINO,CRÉDITO,5821.56
4862,3735,SULDESTE,MASCULINO,CRÉDITO,8838.43
4863,2771,SULDESTE,MASCULINO,CRÉDITO,5367.33
4864,9107,SULDESTE,MASCULINO,CRÉDITO,9059.880000000001
4865,3846,SULDESTE,MASCULINO,CRÉDITO,1520.28
4866,4634,SULDESTE,MASCULINO,CRÉDITO,6055.37
4867,7931,SULDESTE,FEMININO,CRÉDITO,6892.76
4868,5333,CENTRO-OESTE,MASCULINO,CRÉDITO,8110.22
4869,6478,SULDESTE,MASCULINO,CRÉDITO,5909.110000000001
4870,1641,SULDESTE,FEMININO,CRÉDITO,9603.72
4871,7128,SULDESTE,MASCULINO,CRÉDITO,1444.06
4872,4381,SUL,MASCULINO,CRÉDITO,8138.030000000001
4873,5179,NORDESTE,FEMININO,CRÉDITO,5415.74
4874,8467,SUL,MASCULINO,CRÉDITO,9827.23
4875,8795,SUL,MASCULINO,DÉBITO,3290.85
4876,6974,SULDESTE,MASCULINO,DÉBITO,1768.51
